id,filing_id,seq,description,doc_name,doc_link,doc_type,size,update_ts
570655,145979,1,NULL,form10k033.txt,/Archives/edgar/data/1201113/000127727704000245/form10k033.txt,10-K,8544,"2021-05-25 11:23:08"
570656,145979,3,NULL,exh31033.txt,/Archives/edgar/data/1201113/000127727704000245/exh31033.txt,EX-31,2368,"2021-05-25 11:23:08"
570657,145979,4,NULL,exh99033.txt,/Archives/edgar/data/1201113/000127727704000245/exh99033.txt,EX-99.1,1525,"2021-05-25 11:23:08"
570658,145979,0,"Complete submission text file",0001277277-04-000245.txt,/Archives/edgar/data/1201113/000127727704000245/0001277277-04-000245.txt, ,13925,"2021-05-25 11:23:08"
570738,146009,1,NULL,boa0210_8k0403.txt,/Archives/edgar/data/1201139/000107178704000439/boa0210_8k0403.txt,8-K,32565,"2021-05-25 11:23:17"
570739,146009,0,"Complete submission text file",0001071787-04-000439.txt,/Archives/edgar/data/1201139/000107178704000439/0001071787-04-000439.txt, ,34048,"2021-05-25 11:23:17"
570740,146010,1,NULL,boa0210_8k0404.txt,/Archives/edgar/data/1201139/000107178704000490/boa0210_8k0404.txt,8-K,32565,"2021-05-25 11:23:17"
570741,146010,0,"Complete submission text file",0001071787-04-000490.txt,/Archives/edgar/data/1201139/000107178704000490/0001071787-04-000490.txt, ,34048,"2021-05-25 11:23:17"
571613,146287,1,"FORM 424B5",file001.htm,/Archives/edgar/data/1202186/000095013605004729/file001.htm,424B5,2713546,"2021-05-25 11:24:43"
571614,146287,0,"Complete submission text file",0000950136-05-004729.txt,/Archives/edgar/data/1202186/000095013605004729/0000950136-05-004729.txt, ,2716302,"2021-05-25 11:24:43"
572636,146570,1,"CURRENT REPORT, DATED MAY 22, 2006",k05534e8vk.htm,/Archives/edgar/data/1182534/000095012406002943/k05534e8vk.htm,8-K,21528,"2021-05-25 11:26:10"
572637,146570,2,"VALT 2004-A SERVICER CERTIFICATE FOR THE COLLECTION PERIOD ENDED 04/29/06",k05534exv99w1.htm,/Archives/edgar/data/1182534/000095012406002943/k05534exv99w1.htm,EX-99.1,121171,"2021-05-25 11:26:10"
572638,146570,0,"Complete submission text file",0000950124-06-002943.txt,/Archives/edgar/data/1182534/000095012406002943/0000950124-06-002943.txt, ,145058,"2021-05-25 11:26:10"
574079,146985,1,"DVI RECEIVABLES XVIII, L.L.C.",y94723be8vk.txt,/Archives/edgar/data/1205557/000095012304002532/y94723be8vk.txt,8-K,2875,"2021-05-25 11:28:19"
574080,146985,0,"Complete submission text file",0000950123-04-002532.txt,/Archives/edgar/data/1205557/000095012304002532/0000950123-04-002532.txt, ,4317,"2021-05-25 11:28:19"
574747,147204,1,NULL,boa9807_8k0306.txt,/Archives/edgar/data/1206211/000107178703000783/boa9807_8k0306.txt,8-K,17484,"2021-05-25 11:29:26"
574748,147204,0,"Complete submission text file",0001071787-03-000783.txt,/Archives/edgar/data/1206211/000107178703000783/0001071787-03-000783.txt, ,18865,"2021-05-25 11:29:26"
576688,147809,1,"FORM 8-K",d8k.htm,/Archives/edgar/data/1207409/000119312505148825/d8k.htm,8-K,16297,"2021-05-25 11:32:34"
576689,147809,2,"COMPUTATIONAL MATERIALS PREPARED BY BANC OF AMERICA SECURITIES LLC",dex99.htm,/Archives/edgar/data/1207409/000119312505148825/dex99.htm,EX-99,184207,"2021-05-25 11:32:34"
576690,147809,0,"Complete submission text file",0001193125-05-148825.txt,/Archives/edgar/data/1207409/000119312505148825/0001193125-05-148825.txt, ,202094,"2021-05-25 11:32:34"
576742,147823,1,"SUPPLEMENT TO PROSPECTUS SUPPLEMENT FOR 2005-F",d424b3.htm,/Archives/edgar/data/1207409/000119312505174406/d424b3.htm,424B3,2458956,"2021-05-25 11:32:37"
576750,147823,0,"Complete submission text file",0001193125-05-174406.txt,/Archives/edgar/data/1207409/000119312505174406/0001193125-05-174406.txt, ,2531422,"2021-05-25 11:32:37"
576867,147854,1,"FORM 8-K",d8k.htm,/Archives/edgar/data/1207409/000119312505231541/d8k.htm,8-K,16078,"2021-05-25 11:32:48"
576868,147854,2,"COLLATERAL TERM SHEETS",dex99.htm,/Archives/edgar/data/1207409/000119312505231541/dex99.htm,EX-99,6299182,"2021-05-25 11:32:48"
576869,147854,0,"Complete submission text file",0001193125-05-231541.txt,/Archives/edgar/data/1207409/000119312505231541/0001193125-05-231541.txt, ,6316853,"2021-05-25 11:32:48"
577584,148087,1,LETTER,signwamms2002_ar3.htm,/Archives/edgar/data/1207784/000116999303000003/signwamms2002_ar3.htm,15-15D/A,4997,"2021-05-25 11:34:02"
577585,148087,0,"Complete submission text file",0001169993-03-000003.txt,/Archives/edgar/data/1207784/000116999303000003/0001169993-03-000003.txt, ,6422,"2021-05-25 11:34:02"
577605,148095,1,LETTER,signwamms2002_ar3.htm,/Archives/edgar/data/1207784/000122030803000031/signwamms2002_ar3.htm,8-K,2606,"2021-05-25 11:34:05"
577606,148095,3,EXHIBIT,wamms2002_ar3.htm,/Archives/edgar/data/1207784/000122030803000031/wamms2002_ar3.htm,EX-99,10688,"2021-05-25 11:34:05"
577607,148095,0,"Complete submission text file",0001220308-03-000031.txt,/Archives/edgar/data/1207784/000122030803000031/0001220308-03-000031.txt, ,14907,"2021-05-25 11:34:05"
577769,148156,1,NULL,baf0202_8k0410.txt,/Archives/edgar/data/1207852/000107178704001278/baf0202_8k0410.txt,8-K/A,17797,"2021-05-25 11:34:23"
577770,148156,0,"Complete submission text file",0001071787-04-001278.txt,/Archives/edgar/data/1207852/000107178704001278/0001071787-04-001278.txt, ,19282,"2021-05-25 11:34:23"
577870,148205,1,"FORM 8-K",m61607.htm,/Archives/edgar/data/1208022/000116231802000239/m61607.htm,8-K,24074,"2021-05-25 11:34:39"
577871,148205,3,"EXHIBIT 1.1",mexhibit11.htm,/Archives/edgar/data/1208022/000116231802000239/mexhibit11.htm,EX-1,22377,"2021-05-25 11:34:39"
577872,148205,4,"EXHIBIT 4.1",mexhibit41.htm,/Archives/edgar/data/1208022/000116231802000239/mexhibit41.htm,EX-4,893693,"2021-05-25 11:34:39"
577873,148205,5,"EXHIBIT 4.2",mexhibit42.htm,/Archives/edgar/data/1208022/000116231802000239/mexhibit42.htm,EX-4,911052,"2021-05-25 11:34:39"
577874,148205,6,"EXHIBIT 99.1",mexhibit991.htm,/Archives/edgar/data/1208022/000116231802000239/mexhibit991.htm,EX-99,82722,"2021-05-25 11:34:39"
577875,148205,7,"EXHIBIT 99.2",mexhibit992.htm,/Archives/edgar/data/1208022/000116231802000239/mexhibit992.htm,EX-99,406968,"2021-05-25 11:34:39"
577876,148205,0,"Complete submission text file",0001162318-02-000239.txt,/Archives/edgar/data/1208022/000116231802000239/0001162318-02-000239.txt, ,2342816,"2021-05-25 11:34:39"
578163,148318,1,NULL,boa0003_8k0302.txt,/Archives/edgar/data/1208139/000107178703000226/boa0003_8k0302.txt,8-K,17530,"2021-05-25 11:35:15"
578164,148318,0,"Complete submission text file",0001071787-03-000226.txt,/Archives/edgar/data/1208139/000107178703000226/0001071787-03-000226.txt, ,18890,"2021-05-25 11:35:15"
578600,148468,1,"GRANITE 03-1 (QUARTERLY)",efc3-0703_form6k.txt,/Archives/edgar/data/1209398/000090514803001663/efc3-0703_form6k.txt,6-K,17184,"2021-05-25 11:36:00"
578601,148468,0,"Complete submission text file",0000905148-03-001663.txt,/Archives/edgar/data/1209398/000090514803001663/0000905148-03-001663.txt, ,18498,"2021-05-25 11:36:00"
578654,148488,1,NULL,efc4-1226_form6k.txt,/Archives/edgar/data/1209398/000090514804003026/efc4-1226_form6k.txt,6-K,4422,"2021-05-25 11:36:07"
578655,148488,2,NULL,efc4-1226_exhibit41.txt,/Archives/edgar/data/1209398/000090514804003026/efc4-1226_exhibit41.txt,EX-4.1,146496,"2021-05-25 11:36:07"
578656,148488,3,NULL,efc4-1226_exhibit42.txt,/Archives/edgar/data/1209398/000090514804003026/efc4-1226_exhibit42.txt,EX-4.2,165497,"2021-05-25 11:36:07"
578657,148488,4,NULL,efc4-1226_exhibit43.txt,/Archives/edgar/data/1209398/000090514804003026/efc4-1226_exhibit43.txt,EX-4.3,154895,"2021-05-25 11:36:07"
578658,148488,5,NULL,efc4-1226_exhibit101.txt,/Archives/edgar/data/1209398/000090514804003026/efc4-1226_exhibit101.txt,EX-10.1,246341,"2021-05-25 11:36:07"
578659,148488,0,"Complete submission text file",0000905148-04-003026.txt,/Archives/edgar/data/1209398/000090514804003026/0000905148-04-003026.txt, ,719317,"2021-05-25 11:36:07"
578671,148493,1,NULL,efc4-1605_form6k.txt,/Archives/edgar/data/1136894/000090514804003915/efc4-1605_form6k.txt,6-K,19696,"2021-05-25 11:36:09"
578672,148493,0,"Complete submission text file",0000905148-04-003915.txt,/Archives/edgar/data/1136894/000090514804003915/0000905148-04-003915.txt, ,22048,"2021-05-25 11:36:09"
580009,148905,1,LETTER,signwamu2002_ar19.htm,/Archives/edgar/data/1211522/000127444004000126/signwamu2002_ar19.htm,8-K,2420,"2021-05-25 11:38:15"
580010,148905,3,EXHIBIT,wamu2002_ar19.htm,/Archives/edgar/data/1211522/000127444004000126/wamu2002_ar19.htm,EX-99,218550,"2021-05-25 11:38:15"
580011,148905,0,"Complete submission text file",0001274440-04-000126.txt,/Archives/edgar/data/1211522/000127444004000126/0001274440-04-000126.txt, ,222495,"2021-05-25 11:38:15"
580046,148917,1,"STATEMENT TO CERTIFICATEHOLDERS",abfs4_mar03.txt,/Archives/edgar/data/1211571/000105117003000167/abfs4_mar03.txt,8-K,8426,"2021-05-25 11:38:20"
580047,148917,0,"Complete submission text file",0001051170-03-000167.txt,/Archives/edgar/data/1211571/000105117003000167/0001051170-03-000167.txt, ,9980,"2021-05-25 11:38:20"
580154,148958,1,"CWABS, INC., SERIES 2002-5",efc3-0108_5317897fm1515d.txt,/Archives/edgar/data/1211678/000090514803000379/efc3-0108_5317897fm1515d.txt,15-15D,2478,"2021-05-25 11:38:33"
580155,148958,0,"Complete submission text file",0000905148-03-000379.txt,/Archives/edgar/data/1211678/000090514803000379/0000905148-03-000379.txt, ,3937,"2021-05-25 11:38:33"
581167,149339,1,NULL,efc4-0458_5515754fm424b5.txt,/Archives/edgar/data/1212298/000090514804001122/efc4-0458_5515754fm424b5.txt,424B5,142150,"2021-05-25 11:40:33"
581170,149339,0,"Complete submission text file",0000905148-04-001122.txt,/Archives/edgar/data/1212298/000090514804001122/0000905148-04-001122.txt, ,143439,"2021-05-25 11:40:33"
581440,149446,1,"CURRENT REPORT",b401386_8k.txt,/Archives/edgar/data/869090/000112528204005288/b401386_8k.txt,8-K,3985,"2021-05-25 11:41:06"
581441,149446,2,"NOTEHOLDERS STATEMENT",b401386ex99_1.txt,/Archives/edgar/data/869090/000112528204005288/b401386ex99_1.txt,EX-99.1,2658,"2021-05-25 11:41:06"
581442,149446,0,"Complete submission text file",0001125282-04-005288.txt,/Archives/edgar/data/869090/000112528204005288/0001125282-04-005288.txt, ,9002,"2021-05-25 11:41:06"
581447,149450,1,NULL,v011270.txt,/Archives/edgar/data/1212755/000114420405002074/v011270.txt,15-15D,2354,"2021-05-25 11:41:09"
581448,149450,0,"Complete submission text file",0001144204-05-002074.txt,/Archives/edgar/data/1212755/000114420405002074/0001144204-05-002074.txt, ,3835,"2021-05-25 11:41:09"
582862,149850,1,NULL,college-8k_051605.htm,/Archives/edgar/data/1172104/000089968105000406/college-8k_051605.htm,8-K,6267,"2021-05-25 11:43:39"
582863,149850,2,"EXHIBIT 20.1",college-ex201_051605.htm,/Archives/edgar/data/1172104/000089968105000406/college-ex201_051605.htm,EX-20,29199,"2021-05-25 11:43:39"
582864,149850,0,"Complete submission text file",0000899681-05-000406.txt,/Archives/edgar/data/1172104/000089968105000406/0000899681-05-000406.txt, ,37340,"2021-05-25 11:43:39"
583177,149977,1,"NOV 8KA",bam0300a_nov.txt,/Archives/edgar/data/1216149/000105640404003041/bam0300a_nov.txt,8-K/A,79645,"2021-05-25 11:44:19"
583178,149977,0,"Complete submission text file",0001056404-04-003041.txt,/Archives/edgar/data/1216149/000105640404003041/0001056404-04-003041.txt, ,81207,"2021-05-25 11:44:19"
583535,150134,1,NULL,efc7-0764_6056058fm1512b.txt,/Archives/edgar/data/1216277/000090514807002309/efc7-0764_6056058fm1512b.txt,15-12B,2958,"2021-05-25 11:45:25"
583536,150134,0,"Complete submission text file",0000905148-07-002309.txt,/Archives/edgar/data/1216277/000090514807002309/0000905148-07-002309.txt, ,4413,"2021-05-25 11:45:25"
583733,150205,1,"OCTOBER 8-K",mst03001_oct.txt,/Archives/edgar/data/1216588/000105640403001999/mst03001_oct.txt,8-K,96633,"2021-05-25 11:45:59"
583734,150205,0,"Complete submission text file",0001056404-03-001999.txt,/Archives/edgar/data/1216588/000105640403001999/0001056404-03-001999.txt, ,98153,"2021-05-25 11:45:59"
583904,150272,1,"CSFB03HT1,8K,1203",csfb03ht11203.txt,/Archives/edgar/data/1216594/000101996504000015/csfb03ht11203.txt,8-K,11203,"2021-05-25 11:46:20"
583905,150272,0,"Complete submission text file",0001019965-04-000015.txt,/Archives/edgar/data/1216594/000101996504000015/0001019965-04-000015.txt, ,12634,"2021-05-25 11:46:20"
583915,150277,1,NULL,efc4-0076_5496998form15.txt,/Archives/edgar/data/1216597/000090514804000256/efc4-0076_5496998form15.txt,15-15D,2832,"2021-05-25 11:46:22"
583916,150277,0,"Complete submission text file",0000905148-04-000256.txt,/Archives/edgar/data/1216597/000090514804000256/0000905148-04-000256.txt, ,4152,"2021-05-25 11:46:22"
584298,150431,1,NULL,primary_doc.html,/Archives/edgar/data/876661/000087666114000050/xslF25X02/primary_doc.xml,25-NSE,0,"2021-05-25 11:47:08"
584300,150431,2,NULL,ruleprovisionnotice.htm,/Archives/edgar/data/876661/000087666114000050/ruleprovisionnotice.htm,EX-99.25,1006,"2021-05-25 11:47:08"
584301,150431,0,"Complete submission text file",0000876661-14-000050.txt,/Archives/edgar/data/876661/000087666114000050/0000876661-14-000050.txt, ,3866,"2021-05-25 11:47:08"
584414,150459,1,"FORM 8-K",d8k.htm,/Archives/edgar/data/1217013/000119312510198393/d8k.htm,8-K,18334,"2021-05-25 11:47:20"
584415,150459,2,"TRUSTEE'S DISTRIBUTION STATEMENT",dex991.htm,/Archives/edgar/data/1217013/000119312510198393/dex991.htm,EX-99.1,12313,"2021-05-25 11:47:20"
584416,150459,0,"Complete submission text file",0001193125-10-198393.txt,/Archives/edgar/data/1217013/000119312510198393/0001193125-10-198393.txt, ,32179,"2021-05-25 11:47:20"
585204,150719,1,"FORM 8-K",y21869e8vk.htm,/Archives/edgar/data/1106983/000095012306007270/y21869e8vk.htm,8-K,17211,"2021-05-25 11:48:57"
585205,150719,2,"EX-99.1: MONTHLY NOTEHOLDER'S STATEMENT",y21869exv99w1.htm,/Archives/edgar/data/1106983/000095012306007270/y21869exv99w1.htm,EX-99.1,76512,"2021-05-25 11:48:57"
585206,150719,3,"EX-99.2: MONTHLY NOTEHOLDER'S STATEMENT",y21869exv99w2.htm,/Archives/edgar/data/1106983/000095012306007270/y21869exv99w2.htm,EX-99.2,75993,"2021-05-25 11:48:57"
585207,150719,4,"EX-99.3: MONTHLY NOTEHOLDER'S STATEMENT",y21869exv99w3.htm,/Archives/edgar/data/1106983/000095012306007270/y21869exv99w3.htm,EX-99.3,83652,"2021-05-25 11:48:57"
585208,150719,5,"EX-99.4: MONTHLY NOTEHOLDER'S STATEMENT",y21869exv99w4.htm,/Archives/edgar/data/1106983/000095012306007270/y21869exv99w4.htm,EX-99.4,77131,"2021-05-25 11:48:57"
585209,150719,0,"Complete submission text file",0000950123-06-007270.txt,/Archives/edgar/data/1106983/000095012306007270/0000950123-06-007270.txt, ,334061,"2021-05-25 11:48:57"
585436,150798,1,NULL,holmes7-6k_0117.htm,/Archives/edgar/data/1218064/000090342306000038/holmes7-6k_0117.htm,6-K,548783,"2021-05-25 11:49:47"
585438,150798,0,"Complete submission text file",0000903423-06-000038.txt,/Archives/edgar/data/1218064/000090342306000038/0000903423-06-000038.txt, ,595979,"2021-05-25 11:49:47"
586063,150991,1,"CURRENT REPORT",cr700437_8k.txt,/Archives/edgar/data/1219389/000091412103000231/cr700437_8k.txt,8-K,3534,"2021-05-25 11:50:46"
586064,150991,3,"COLLATERAL DATA TAPE",cr700440-ex99_1.txt,/Archives/edgar/data/1219389/000091412103000231/cr700440-ex99_1.txt,EX-99.1,4723,"2021-05-25 11:50:46"
586065,150991,0,"Complete submission text file",0000914121-03-000231.txt,/Archives/edgar/data/1219389/000091412103000231/0000914121-03-000231.txt, ,9937,"2021-05-25 11:50:46"
586858,151259,1,"8-K FOR 2003-1 OWNER TRUST",html8k_2003-1.htm,/Archives/edgar/data/1220347/000122034703000008/html8k_2003-1.htm,8-K,5475,"2021-05-25 11:52:08"
586859,151259,3,"EX-20 FOR 2003-1 OWNER TRUST",e0503_2003-1.htm,/Archives/edgar/data/1220347/000122034703000008/e0503_2003-1.htm,EX-20,190801,"2021-05-25 11:52:08"
586860,151259,0,"Complete submission text file",0001220347-03-000008.txt,/Archives/edgar/data/1220347/000122034703000008/0001220347-03-000008.txt, ,197882,"2021-05-25 11:52:08"
587548,151525,1,"WASHINGTON MUTUAL SERIES 2003-MS7",a34744.txt,/Archives/edgar/data/1220773/000095011703000981/a34744.txt,8-K,4508,"2021-05-25 11:53:31"
587549,151525,3,"EXHIBIT 7.5",ex7-5.txt,/Archives/edgar/data/1220773/000095011703000981/ex7-5.txt,EX-7,675106,"2021-05-25 11:53:31"
587550,151525,0,"Complete submission text file",0000950117-03-000981.txt,/Archives/edgar/data/1220773/000095011703000981/0000950117-03-000981.txt, ,681130,"2021-05-25 11:53:31"
587953,151691,1,NULL,fh0302_10k2003.txt,/Archives/edgar/data/1220975/000107178704000307/fh0302_10k2003.txt,10-K,14229,"2021-05-25 11:54:23"
587954,151691,3,NULL,fh03_usap.txt,/Archives/edgar/data/1220975/000107178704000307/fh03_usap.txt,"EX-99.1 CHARTER",911,"2021-05-25 11:54:23"
587955,151691,4,NULL,fh03_indauditors.txt,/Archives/edgar/data/1220975/000107178704000307/fh03_indauditors.txt,"EX-99.11 OPIN COUNSL",1595,"2021-05-25 11:54:23"
587956,151691,5,NULL,fh03_anncert.txt,/Archives/edgar/data/1220975/000107178704000307/fh03_anncert.txt,"EX-99.15 OTH FIN ST",1916,"2021-05-25 11:54:23"
587957,151691,0,"Complete submission text file",0001071787-04-000307.txt,/Archives/edgar/data/1220975/000107178704000307/0001071787-04-000307.txt, ,20367,"2021-05-25 11:54:23"
588368,151853,1,"CSFB CAST STEP-UP TRST GECC 8-K",castgecc12-152004.htm,/Archives/edgar/data/1221112/000106823804001403/castgecc12-152004.htm,8-K,7988,"2021-05-25 11:55:12"
588369,151853,0,"Complete submission text file",0001068238-04-001403.txt,/Archives/edgar/data/1221112/000106823804001403/0001068238-04-001403.txt, ,9751,"2021-05-25 11:55:12"
588630,151956,1,NULL,cw0304_8k0304.txt,/Archives/edgar/data/1221226/000107178703000596/cw0304_8k0304.txt,8-K,20864,"2021-05-25 11:55:44"
588631,151956,0,"Complete submission text file",0001071787-03-000596.txt,/Archives/edgar/data/1221226/000107178703000596/0001071787-03-000596.txt, ,22225,"2021-05-25 11:55:44"
588666,151972,1,NULL,cw03j2_8k0306.txt,/Archives/edgar/data/1221228/000107178703000828/cw03j2_8k0306.txt,8-K,25577,"2021-05-25 11:55:49"
588667,151972,0,"Complete submission text file",0001071787-03-000828.txt,/Archives/edgar/data/1221228/000107178703000828/0001071787-03-000828.txt, ,26939,"2021-05-25 11:55:49"
589025,152091,1,NULL,csfb037_oct03.txt,/Archives/edgar/data/1221357/000105117003000651/csfb037_oct03.txt,8-K,22278,"2021-05-25 11:56:25"
589026,152091,0,"Complete submission text file",0001051170-03-000651.txt,/Archives/edgar/data/1221357/000105117003000651/0001051170-03-000651.txt, ,23804,"2021-05-25 11:56:25"
589880,152385,1,"PROSPECTUS SUPPLEMENT",c99639e424b3.htm,/Archives/edgar/data/1221498/000095013705013382/c99639e424b3.htm,424B3,1086962,"2021-05-25 11:57:58"
589882,152385,0,"Complete submission text file",0000950137-05-013382.txt,/Archives/edgar/data/1221498/000095013705013382/0000950137-05-013382.txt, ,1091176,"2021-05-25 11:57:58"
590628,152637,1,"FORM 8-K",v90440e8vk.txt,/Archives/edgar/data/1222228/000095014803001369/v90440e8vk.txt,8-K,7124,"2021-05-25 11:59:17"
590629,152637,3,"EXHIBIT 20.1",v90440exv20w1.txt,/Archives/edgar/data/1222228/000095014803001369/v90440exv20w1.txt,EX-20.1,33006,"2021-05-25 11:59:17"
590630,152637,4,"EXHIBIT 20.2",v90440exv20w2.txt,/Archives/edgar/data/1222228/000095014803001369/v90440exv20w2.txt,EX-20.2,16195,"2021-05-25 11:59:17"
590631,152637,0,"Complete submission text file",0000950148-03-001369.txt,/Archives/edgar/data/1222228/000095014803001369/0000950148-03-001369.txt, ,58106,"2021-05-25 11:59:17"
590958,152729,1,NULL,cortstrustiiford-8k.htm,/Archives/edgar/data/1222521/000106823810000271/cortstrustiiford-8k.htm,8-K,41160,"2021-05-25 11:59:46"
